tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,subject,Activity
0.2393236,-0.011622473,-0.12827065,0.048420271,0.006530048,-0.41584618,-0.000111588,0.027999938,-0.41390816,0.46238369,-0.032758415,-0.56158791,0.090366343,0.073268482,0.33761556,28,WALKING_DOWNSTAIRS
0.21324095,-0.019603278,-0.13231085,0.090755641,0.026166115,-0.3645864,0.039027201,-0.018000434,-0.4283424,0.42286621,0.030345866,-0.56158791,0.16046188,0.099013841,0.12579417,28,WALKING_DOWNSTAIRS
0.13120472,0.002138482,-0.15861671,0.13691199,0.1325795,-0.35190751,0.068408475,0.11120053,-0.37186342,0.42286621,0.030345866,-0.59023691,-0.060542829,0.099013841,0.12579417,28,WALKING_DOWNSTAIRS
0.36642814,-0.01552387,-0.12333373,0.21723731,0.20676911,-0.45084975,0.19290916,0.18498133,-0.42356453,0.32521926,-0.051462045,-0.56430523,-0.060542829,-0.037516365,0.4461826,28,WALKING_DOWNSTAIRS
0.48776424,-0.023677702,-0.049397119,0.15963484,0.14946788,-0.5270767,0.097515808,0.066529067,-0.50990689,0.50551909,-0.051462045,-0.46547102,0.1097681,-0.037516365,0.60719362,28,WALKING_DOWNSTAIRS
0.37885571,-0.012156721,-0.12101928,0.056957661,0.15399984,-0.17071871,-0.013717421,0.090497965,-0.28698378,0.44377804,-0.041185839,-0.098285875,0.10767322,-0.18863353,-0.099093856,28,WALKING_DOWNSTAIRS
0.4295553,-0.030768449,-0.050656181,0.069297529,0.082566727,-0.53851097,0.028143667,0.014596544,-0.53926434,0.31504403,0.28557218,-0.4957998,0.032584006,-0.10642751,0.50862342,28,WALKING_DOWNSTAIRS
0.34221061,-0.014678752,-0.11905868,0.008342002,0.15881869,-0.35865653,-0.04895122,0.099879692,-0.39683231,0.31504403,0.51292892,-0.43837124,0.032584006,0.1857005,0.1302483,28,WALKING_DOWNSTAIRS
0.15681168,-0.019639346,-0.1432895,0.045862199,0.15651141,-0.34564807,-0.044280226,0.085544203,-0.37313491,0.67964073,0.51292892,-0.43837124,0.016146169,-0.073219035,0.1302483,28,WALKING_DOWNSTAIRS
0.1125393,-0.001158676,-0.12603888,0.18061455,0.10823181,-0.37106661,0.051504643,0.060247385,-0.37591634,0.67964073,-0.08030019,-0.38449948,-0.016127527,-0.073219035,0.33879286,28,WALKING_DOWNSTAIRS
0.27553897,-0.027834623,-0.096593675,0.16524877,0.13172268,-0.29816977,0.081912732,0.14406727,-0.30926114,0.58582502,-0.021982676,-0.38449948,-0.016127527,-0.022421077,0.3057959,28,WALKING_DOWNSTAIRS
0.46497567,-0.039681177,-0.03873044,0.14238712,0.13961395,-0.42039805,0.1134656,0.11029085,-0.42010631,0.58582502,0.19682718,-0.41016491,0.15129035,0.072622413,0.3057959,28,WALKING_DOWNSTAIRS
0.30884175,-0.025932748,-0.11112863,0.13935895,0.084419841,-0.49768472,0.08178168,-0.042815588,-0.51507867,0.40944805,0.19682718,-0.37771146,0.11147687,-0.17134896,0.42271808,28,WALKING_DOWNSTAIRS
0.11688337,-0.11499771,-0.28143128,-0.30340263,-0.24056781,-0.24001645,-0.37663131,-0.30927071,-0.31294436,0.028444135,-0.28957755,-0.52150856,0.36072883,0.067008257,0.30385037,28,WALKING_UPSTAIRS
0.20582218,-0.054516061,-0.13394916,-0.32127152,-0.33471613,-0.26336338,-0.3874302,-0.40852484,-0.34756278,-0.11271869,-0.30032933,-0.45656588,0.36072883,0.094696417,0.30385037,28,WALKING_UPSTAIRS
0.35070766,-0.030423569,-0.079948808,-0.30390506,-0.21432131,-0.3284277,-0.37286563,-0.32608761,-0.40231062,0.068185335,-0.22812909,-0.45656588,0.38997276,-0.030640784,0.35790365,28,WALKING_UPSTAIRS
0.33908036,-0.016084701,-0.10602276,-0.25261286,-0.028975896,-0.30237002,-0.32287087,-0.123665,-0.36580349,0.11957391,-0.039565633,-0.46178967,0.4139522,-0.030640784,0.37598575,28,WALKING_UPSTAIRS
0.27067843,-0.020971226,-0.11461077,-0.22705531,-0.091096886,-0.31150834,-0.29265651,-0.14555431,-0.36308219,0.11957391,-0.039565633,-0.51980528,0.36138096,-0.013371897,0.37598575,28,WALKING_UPSTAIRS
0.31475167,-0.008616624,-0.077906194,-0.24565948,-0.13462332,-0.32481733,-0.30187724,-0.17219927,-0.36348019,-0.037398154,-0.036526472,-0.37110934,0.36138096,0.13224261,0.44973976,28,WALKING_UPSTAIRS
0.31470719,0.00786921,-0.10597497,-0.28688774,-0.17162739,-0.28982406,-0.33405823,-0.2666459,-0.35987478,-0.037398154,-0.036526472,-0.37110934,0.36506922,0.12819138,0.35547576,28,WALKING_UPSTAIRS
0.24664526,-0.004548909,-0.10731077,-0.30574347,-0.29878125,-0.27563379,-0.36476929,-0.36980195,-0.35275536,-0.023085134,-0.21219941,-0.3886887,0.36506922,0.12819138,0.35423783,28,WALKING_UPSTAIRS
0.26102045,-0.021195874,-0.10478286,-0.29873538,-0.28338815,-0.27648156,-0.3658098,-0.3080755,-0.36235337,-0.023085134,-0.21219941,-0.3886887,0.40821609,0.1194321,0.35423783,28,WALKING_UPSTAIRS
0.25076333,0.002866368,-0.12337012,-0.33320259,-0.30956817,-0.24396274,-0.41242991,-0.32324388,-0.32634728,-0.039438552,-0.24693052,-0.31277253,0.39781904,0.1194321,0.36543959,28,WALKING_UPSTAIRS
0.22498578,-0.082791078,-0.20701831,-0.16386215,-0.11207277,-0.16759438,-0.22671145,-0.18536044,-0.24147987,-0.004539981,-0.067003336,-0.37128893,0.20934134,-0.073341504,0.23899019,28,WALKING_UPSTAIRS
0.35821791,-0.029594382,-0.1735123,-0.21487634,-0.1640202,-0.2114954,-0.28857245,-0.15993161,-0.26794918,0.14566694,-0.067003336,-0.46030399,0.28252114,0.22930601,0.23899019,28,WALKING_UPSTAIRS
0.31268594,-0.007175955,-0.061639213,-0.21218947,-0.080654592,-0.29929422,-0.31279333,-0.13182383,-0.31086006,0.14566694,-0.109031,-0.42946643,0.31851533,0.001776062,0.35290829,28,WALKING_UPSTAIRS
0.28855652,0.001378883,-0.11916558,-0.21017453,-0.076068757,-0.24313902,-0.29143053,-0.1387463,-0.31082873,0.15694742,-0.109031,-0.42946643,0.38379938,0.001776062,0.1632438,28,WALKING_UPSTAIRS
0.24049277,-0.015462905,-0.16674943,-0.26932817,-0.18944907,-0.31572908,-0.33907473,-0.23565606,-0.40186036,0.15694742,-0.1506366,-0.53968517,0.38379938,0.092468107,0.1632438,28,WALKING_UPSTAIRS
0.22159328,-0.067586851,-0.043594494,-0.28294748,-0.106276,-0.40613437,-0.34102221,-0.1350744,-0.47010697,-0.031810979,-0.054611995,-0.31265761,0.32807679,0.092468107,0.46512308,28,WALKING_UPSTAIRS
0.27989032,-0.018134661,-0.050640408,-0.26847463,-0.12408591,-0.33602427,-0.32779161,-0.15299822,-0.39484976,-0.014618225,-0.054611995,-0.31265761,0.32807679,0.11051614,0.42585614,28,WALKING_UPSTAIRS
0.30952742,0.020113405,-0.12762582,-0.27758199,-0.2446912,-0.38216393,-0.34333206,-0.35612921,-0.43284499,-0.014618225,-0.09448171,-0.38940108,0.3672518,-0.01226,0.42585614,28,WALKING_UPSTAIRS
0.20967945,-0.029922607,-0.125756,-0.32760162,-0.23580562,-0.45460835,-0.38679622,-0.34933911,-0.49656653,-0.13890578,-0.20506349,-0.49712398,0.3672518,-0.01226,0.43450778,28,WALKING_UPSTAIRS
0.27157824,-0.062695101,-0.032320509,-0.94625418,-0.58291155,-0.66567192,-0.95133267,-0.55925519,-0.67513107,-0.90222091,-0.44044154,-0.52065197,0.78137797,0.42647579,0.78451872,28,STANDING
0.28801834,-0.013074761,-0.086755819,-0.97009568,-0.8581886,-0.81324741,-0.97623749,-0.84782074,-0.78712156,-0.90268769,-0.49217096,-0.70376698,0.8104316,0.60589198,0.78451872,28,STANDING
0.268135,-0.030484206,-0.090913605,-0.98408537,-0.91060944,-0.83419181,-0.98800452,-0.91007404,-0.81040741,-0.93805071,-0.52240348,-0.70376698,0.8104316,0.62516321,0.81525008,28,STANDING
0.28211056,-0.006129589,-0.13250862,-0.98543814,-0.92288796,-0.93645007,-0.98726753,-0.92993013,-0.92970116,-0.91979926,-0.52240348,-0.79919076,0.83590217,0.65182059,0.81525008,28,STANDING
0.28430829,-0.005958305,-0.10031796,-0.98775589,-0.9427608,-0.96957456,-0.98944257,-0.93842679,-0.96757955,-0.91979926,-0.53853548,-0.79919076,0.8401665,0.67952589,0.83476788,28,STANDING
0.27633073,-0.00028552,-0.15487524,-0.98077669,-0.8675275,-0.77079476,-0.98517815,-0.87899866,-0.77545844,-0.91377576,-0.43777082,-0.75838014,0.82359289,0.66209915,0.68786761,28,STANDING
0.27653751,-0.004412719,-0.14854742,-0.96642429,-0.79598575,-0.66304466,-0.97180784,-0.79762436,-0.62421217,-0.87784342,-0.43182725,-0.66116598,0.81550381,0.63035713,0.68786761,28,STANDING
0.28163712,-0.023688474,-0.059002203,-0.96987603,-0.83407801,-0.72460832,-0.97647892,-0.85588202,-0.71531045,-0.87784342,-0.43182725,-0.66116598,0.81550381,0.63035713,0.70090518,28,STANDING
0.2801513,-0.025719873,-0.093871991,-0.98508992,-0.91852323,-0.82873226,-0.98779029,-0.92977307,-0.81379524,-0.91537335,-0.51481171,-0.71410617,0.83187452,0.63098162,0.78782406,28,STANDING
0.27660437,-0.024641213,-0.11955558,-0.98967877,-0.92446884,-0.91353891,-0.99184994,-0.93384821,-0.91313691,-0.92865097,-0.51481171,-0.76571754,0.83602442,0.64922518,0.78782406,28,STANDING
0.2791469,-0.017226271,-0.10752695,-0.98794608,-0.8992569,-0.90696439,-0.99012643,-0.90376917,-0.90714644,-0.93018379,-0.53371715,-0.76571754,0.83624652,0.60980392,0.78442864,28,STANDING
0.27595064,-0.013149684,-0.12088927,-0.98257489,-0.87999863,-0.90815766,-0.98567941,-0.87830941,-0.9039089,-0.92919681,-0.50646851,-0.7721861,0.82697766,0.60980392,0.78442864,28,STANDING
0.27335081,-0.019857738,-0.10000448,-0.98145961,-0.89951495,-0.93072468,-0.98489985,-0.9036149,-0.92148041,-0.9172976,-0.50646851,-0.7721861,0.82697766,0.64639733,0.81103561,28,STANDING
0.26904361,-0.026663356,-0.12345421,-0.98649327,-0.92271026,-0.93475901,-0.98916098,-0.93319963,-0.93557002,-0.9172976,-0.53789154,-0.79726828,0.83311996,0.6362056,0.80551362,28,STANDING
0.27511114,-0.019781233,-0.12672095,-0.99159091,-0.93661486,-0.94946495,-0.99257256,-0.94831521,-0.94955237,-0.93099495,-0.54403817,-0.80982562,0.84339435,0.6362056,0.80551362,28,STANDING
0.28579459,-0.009203271,-0.089718251,-0.99275866,-0.98278515,-0.97880834,-0.99437336,-0.98299889,-0.9793546,-0.92981095,-0.55853749,-0.79015162,0.8494045,0.69145528,0.84680978,28,STANDING
0.25541007,-0.048320925,-0.13131397,-0.9715443,-0.89477168,-0.94574992,-0.97652622,-0.89573154,-0.95593541,-0.90503644,-0.52262563,-0.77467637,0.82040141,0.62563328,0.80911445,28,STANDING
0.27609449,-0.021413165,-0.11006222,-0.98639506,-0.92434633,-0.93648216,-0.98830783,-0.92189768,-0.93381539,-0.92131922,-0.53467379,-0.78032296,0.83331515,0.6585043,0.82692898,28,STANDING
0.2827461,-0.017251453,-0.086638892,-0.99088002,-0.93911068,-0.95629946,-0.99253144,-0.94095164,-0.9574168,-0.92131922,-0.53467379,-0.78032296,0.84542722,0.66287247,0.83740767,28,STANDING
0.27674375,-0.015943018,-0.10807026,-0.9906484,-0.9561302,-0.96423051,-0.99210827,-0.95493852,-0.96292737,-0.9369328,-0.55256432,-0.79890146,0.83642959,0.67943579,0.82853195,28,STANDING
0.27904064,-0.013521557,-0.11410047,-0.99010155,-0.94978126,-0.96934422,-0.99152677,-0.95552484,-0.9682954,-0.93578844,-0.55256432,-0.81725352,0.83642959,0.65678963,0.82371159,28,STANDING
0.27364995,-0.023161209,-0.11051712,-0.99397814,-0.9614776,-0.9790264,-0.99431831,-0.9652467,-0.98084554,-0.93578844,-0.56759552,-0.81725352,0.84445453,0.65678963,0.82371159,28,STANDING
0.27330702,-0.020045144,-0.11009369,-0.99559049,-0.96968068,-0.98208754,-0.99602419,-0.97294526,-0.98478359,-0.93982227,-0.53974527,-0.79568841,0.84632207,0.67890824,0.83899889,28,STANDING
0.28036071,-0.014471306,-0.10492291,-0.99347112,-0.97215297,-0.97336419,-0.99412635,-0.97270091,-0.97300976,-0.93678351,-0.53974527,-0.79568841,0.84366456,0.6887932,0.83899889,28,STANDING
0.28154689,-0.015140903,-0.10424365,-0.99325593,-0.97669677,-0.97821479,-0.99414873,-0.97776423,-0.97674191,-0.93655216,-0.55742066,-0.81187866,0.84366456,0.68334607,0.84036379,28,STANDING
0.27443479,-0.019366991,-0.10623564,-0.98929365,-0.96792029,-0.98115881,-0.99145015,-0.96957846,-0.98093671,-0.91916189,-0.5558502,-0.81649012,0.84184157,0.67997941,0.83158865,28,STANDING
0.27287248,-0.020376574,-0.11183434,-0.98942123,-0.96948257,-0.98332999,-0.9918508,-0.97000885,-0.98371603,-0.91916189,-0.5558502,-0.81649012,0.84184157,0.6766361,0.83158865,28,STANDING
0.28134246,-0.016303915,-0.10228391,-0.99037863,-0.95076134,-0.95831234,-0.99258077,-0.95827505,-0.96454319,-0.92096006,-0.53368945,-0.77748483,0.8454174,0.65806671,0.81107253,28,STANDING
0.28088259,-0.018150138,-0.095954696,-0.98929864,-0.94604669,-0.95107144,-0.99088947,-0.95123952,-0.95094715,-0.92096006,-0.53368945,-0.77748483,0.8454174,0.65806671,0.81107253,28,STANDING
0.27588947,-0.016559247,-0.11027624,-0.98674287,-0.94659686,-0.95602897,-0.98803129,-0.94902509,-0.95250291,-0.93136487,-0.53269753,-0.80398146,0.82946586,0.67544086,0.82827268,28,STANDING
0.27776525,-0.010689353,-0.13040371,-0.98716286,-0.95323322,-0.95929848,-0.98930428,-0.95619055,-0.95646144,-0.93136487,-0.53269753,-0.80398146,0.82946586,0.67544086,0.82216838,28,STANDING
0.27922138,-0.013643088,-0.11905714,-0.99483774,-0.98219134,-0.95851726,-0.99530097,-0.98293772,-0.9548157,-0.93767823,-0.56526202,-0.81597109,0.8499982,0.67830714,0.82216838,28,STANDING
0.27821235,-0.015935432,-0.098627038,-0.9967998,-0.98172244,-0.96970041,-0.9968278,-0.98234782,-0.96687143,-0.94251445,-0.55896919,-0.80775144,0.85025016,0.68617488,0.83121543,28,STANDING
0.27964255,-0.011651492,-0.11822125,-0.99420835,-0.96862292,-0.95741658,-0.99495798,-0.97000446,-0.95345012,-0.93864203,-0.54938148,-0.80775144,0.84385755,0.68400007,0.82531197,28,STANDING
0.27844805,-0.014743304,-0.10991722,-0.99113224,-0.95880797,-0.95144948,-0.99193216,-0.96120077,-0.95100195,-0.93202771,-0.54248965,-0.77191543,0.84385755,0.67820673,0.82531197,28,STANDING
0.27790128,-0.018393698,-0.10030074,-0.99149418,-0.95144471,-0.96397079,-0.99219592,-0.95469421,-0.96558319,-0.93202771,-0.54041244,-0.77191543,0.84636587,0.67039651,0.83728042,28,STANDING
0.2743559,-0.04854046,-0.08906705,-0.97040083,-0.76933756,-0.84640011,-0.97451611,-0.76862633,-0.86573326,-0.88699363,-0.52565784,-0.76099897,0.83197837,0.53475288,0.74098462,28,SITTING
0.27536461,-0.006045203,-0.090796738,-0.98370815,-0.92773042,-0.94083483,-0.9850986,-0.93409576,-0.9416042,-0.92594908,-0.52832859,-0.77953865,0.82572302,0.64914975,0.82007537,28,SITTING
0.26954004,-0.012722032,-0.10423993,-0.96835587,-0.95497802,-0.95906046,-0.97993693,-0.96435545,-0.96295971,-0.87889064,-0.52832859,-0.79119219,0.76500945,0.66945882,0.82007537,28,SITTING
0.260936,-0.013864752,-0.081793835,-0.96112075,-0.93492671,-0.92159339,-0.9708046,-0.94636253,-0.92213741,-0.87889064,-0.47721149,-0.73889212,0.76500945,0.66945882,0.81597512,28,SITTING
0.26963511,-0.010399854,-0.092196938,-0.96875925,-0.92486407,-0.89399204,-0.9732143,-0.93447637,-0.89898104,-0.89668832,-0.47721149,-0.73889212,0.80445748,0.6694991,0.79221207,28,SITTING
0.28135663,-0.02250368,-0.11286343,-0.95780422,-0.90159109,-0.88606582,-0.96558002,-0.91105521,-0.89280985,-0.8509172,-0.50616843,-0.74140162,0.8071871,0.62760764,0.77462324,28,SITTING
0.27862149,-0.036261564,-0.1065931,-0.96176009,-0.91200086,-0.90592014,-0.97136809,-0.91882946,-0.91713329,-0.8509172,-0.50616843,-0.74140162,0.8071871,0.62760764,0.77462324,28,SITTING
0.28531119,-0.023881586,-0.11771083,-0.99052856,-0.94475365,-0.96372188,-0.99162939,-0.94226874,-0.96384508,-0.93663467,-0.56628878,-0.79436495,0.83941309,0.65841695,0.83142249,28,SITTING
0.2854841,-0.01150061,-0.12306804,-0.99411898,-0.98611975,-0.984602,-0.99484073,-0.98541359,-0.98356429,-0.93741142,-0.56628878,-0.82675866,0.84760496,0.69275262,0.83142249,28,SITTING
0.27041558,-0.022278127,-0.098612633,-0.99163895,-0.97356379,-0.98027376,-0.99271725,-0.97419654,-0.98024765,-0.93941537,-0.57159839,-0.80771997,0.83749277,0.67483177,0.84055772,28,SITTING
0.26987789,-0.028037938,-0.096440867,-0.99043328,-0.97633886,-0.9730017,-0.99155185,-0.97640498,-0.97166533,-0.93417831,-0.57578966,-0.80771997,0.83749277,0.67483177,0.8396452,28,SITTING
0.28370244,-0.023073958,-0.11871223,-0.99200697,-0.98219724,-0.96848545,-0.99218916,-0.98219608,-0.96836878,-0.93417831,-0.5728281,-0.81146562,0.84885456,0.68208194,0.82747991,28,SITTING
0.29076624,-0.01714927,-0.12767037,-0.99264003,-0.97117102,-0.97349191,-0.99407639,-0.97777155,-0.97293118,-0.92828601,-0.53683243,-0.81182746,0.84352435,0.68339746,0.82747991,28,SITTING
0.28094797,-0.018757532,-0.11740826,-0.9911928,-0.96717966,-0.96670979,-0.99251828,-0.97155777,-0.9643817,-0.92828601,-0.53683243,-0.80671406,0.84352435,0.68339746,0.82859367,28,SITTING
0.23679688,-0.066284134,-0.24265575,-0.97312249,-0.87025235,-0.69774344,-0.97402877,-0.87325057,-0.6821438,-0.9305856,-0.54889985,-0.79008576,0.80815395,0.61243117,0.63856681,28,SITTING
0.26725355,-0.017479805,-0.13352382,-0.96941861,-0.83479712,-0.93962794,-0.97147678,-0.8391472,-0.94389366,-0.92606388,-0.48234751,-0.80313409,0.80815395,0.61243117,0.80332699,28,SITTING
0.29231418,0.00068161,-0.10417872,-0.9900636,-0.93177683,-0.97124928,-0.99062661,-0.93547067,-0.96997644,-0.92606388,-0.48234751,-0.80313409,0.85051561,0.68347506,0.83465595,28,SITTING
0.27708668,-0.017073663,-0.10703403,-0.99442056,-0.96406611,-0.97689176,-0.9955044,-0.96805132,-0.97792961,-0.93404072,-0.53402529,-0.80813717,0.84614927,0.67774384,0.83093736,28,SITTING
0.27890851,-0.016122033,-0.10880377,-0.99142113,-0.95888358,-0.94364191,-0.99285391,-0.95968953,-0.94428099,-0.92642112,-0.53402529,-0.78871477,0.84614927,0.67774384,0.81670067,28,SITTING
0.28198198,-0.01646849,-0.10174146,-0.99284097,-0.97471128,-0.93269508,-0.99393521,-0.9752651,-0.92571981,-0.92642112,-0.55654816,-0.78871477,0.84779805,0.68865206,0.81670067,28,SITTING
0.27776575,-0.01724933,-0.10347446,-0.99604433,-0.98621524,-0.96055892,-0.99634536,-0.98944707,-0.96189806,-0.94220212,-0.55654816,-0.79528467,0.84779805,0.68921772,0.83254794,28,SITTING
0.27698174,-0.017933917,-0.10693725,-0.9960559,-0.99120942,-0.98015645,-0.9969614,-0.99137431,-0.98016981,-0.93857287,-0.56941165,-0.81054945,0.84307316,0.6891803,0.84035399,28,SITTING
0.28118452,-0.015164908,-0.099784908,-0.99490891,-0.97874955,-0.9721876,-0.99572385,-0.9796475,-0.97154562,-0.93857287,-0.55620425,-0.80896942,0.84307316,0.68235379,0.82895874,28,SITTING
0.27534388,-0.025228064,-0.092789462,-0.99108043,-0.95117013,-0.96966002,-0.9919486,-0.94686298,-0.97044458,-0.93948763,-0.55620425,-0.7976938,0.83811025,0.66337474,0.82877658,28,SITTING
0.27494355,-0.026401935,-0.096306445,-0.99150506,-0.95002845,-0.97098547,-0.99296453,-0.94700146,-0.97018301,-0.93661894,-0.5668705,-0.7976938,0.83811025,0.66337474,0.82877658,28,SITTING
0.28007552,-0.009933705,-0.10998638,-0.99621732,-0.9731723,-0.9783771,-0.9966971,-0.97221955,-0.97985763,-0.93661894,-0.56242538,-0.80610561,0.85054123,0.68484807,0.83690796,28,SITTING
0.27860449,-0.012954092,-0.10696948,-0.99426092,-0.97108964,-0.97432488,-0.99495358,-0.97337938,-0.97578387,-0.93736284,-0.54694108,-0.79510244,0.84116639,0.68226042,0.83690796,28,SITTING
0.27955034,-0.019225518,-0.10420655,-0.99122063,-0.96357567,-0.96068937,-0.99256088,-0.97290271,-0.96662274,-0.93288276,-0.54694108,-0.79510244,0.84116639,0.66000916,0.80870943,28,SITTING
0.27616827,-0.01767685,-0.1114335,-0.98923165,-0.96124244,-0.94859006,-0.99119488,-0.96927859,-0.95113972,-0.93288276,-0.54725504,-0.78231413,0.83019101,0.66000916,0.80870943,28,SITTING
0.40707544,0.072753142,-0.12233319,-0.93143146,-0.80844558,-0.9013218,-0.92997549,-0.81807018,-0.90202579,-0.83554269,-0.36915492,-0.74787146,0.85119184,0.69012623,0.79197087,28,LAYING
0.28038764,0.006839475,-0.12395172,-0.964555,-0.86955001,-0.93431154,-0.97179236,-0.87446614,-0.93608293,-0.85825588,-0.45371678,-0.78034766,0.8353895,0.66306956,0.79197087,28,LAYING
0.26227624,-0.037320175,-0.10135725,-0.98675547,-0.91045712,-0.9766283,-0.98637758,-0.90614816,-0.98127995,-0.94486887,-0.51349653,-0.80520122,0.8353895,0.65788855,0.82238285,28,LAYING
0.28099962,-0.034504132,-0.103322,-0.99794195,-0.93148176,-0.99207347,-0.99827142,-0.92214653,-0.9917068,-0.942673,-0.56179728,-0.81502265,0.84841054,0.65788855,0.84665417,28,LAYING
0.29056214,-0.011808553,-0.11236287,-0.98730641,-0.96190039,-0.96315679,-0.98870946,-0.9647995,-0.97108806,-0.91842627,-0.55707902,-0.78615723,0.84841054,0.67285633,0.82107817,28,LAYING
0.28175936,-0.01704798,-0.10649247,-0.98144681,-0.95650468,-0.95777318,-0.98294035,-0.95212766,-0.96373882,-0.91842627,-0.55707902,-0.78615723,0.83493343,0.67285633,0.82107817,28,LAYING
0.26186312,-0.024827966,-0.10353612,-0.98914698,-0.97382378,-0.98400728,-0.9913841,-0.9716437,-0.98426334,-0.92721395,-0.5709749,-0.81014206,0.83202372,0.68171672,0.83919331,28,LAYING
0.27837838,-0.021066953,-0.10843928,-0.98802467,-0.97240562,-0.98677146,-0.9894286,-0.97076222,-0.98705111,-0.93074578,-0.56615446,-0.81599537,0.83202372,0.68171672,0.83433572,28,LAYING
0.28629708,-0.014738049,-0.10974627,-0.99260136,-0.97520275,-0.98806902,-0.99332221,-0.97243084,-0.98873131,-0.93074578,-0.56615446,-0.81599537,0.84798135,0.68806099,0.83433572,28,LAYING
0.27890216,-0.013146019,-0.11053278,-0.99623326,-0.98177425,-0.99546199,-0.99645622,-0.98048718,-0.9956322,-0.94208374,-0.56807011,-0.82483988,0.84798135,0.69044104,0.84395583,28,LAYING
0.27492347,-0.012784209,-0.11042277,-0.99594658,-0.98361456,-0.995006,-0.99585495,-0.98378905,-0.99569317,-0.94208374,-0.56141349,-0.82262279,0.85105277,0.69108981,0.84131918,28,LAYING
0.27726533,-0.014850033,-0.10846813,-0.99454758,-0.97886466,-0.9927901,-0.99501886,-0.97560301,-0.99373886,-0.93748195,-0.56141349,-0.81533528,0.8494923,0.69108981,0.84131918,28,LAYING
0.27940704,-0.012133198,-0.11044024,-0.99439942,-0.97828756,-0.99445122,-0.99512208,-0.97548956,-0.99571574,-0.93748195,-0.56307443,-0.81533528,0.84939963,0.69237801,0.84662512,28,LAYING
0.28155287,-0.012877516,-0.10916733,-0.994711,-0.9828518,-0.99264651,-0.99508862,-0.98360394,-0.99210049,-0.93706939,-0.56307443,-0.82259464,0.84939963,0.69120294,0.84256677,28,LAYING
0.28649446,-0.012064468,-0.11143372,-0.99557824,-0.98487374,-0.98994084,-0.99614925,-0.98500745,-0.98853793,-0.93706939,-0.56612108,-0.82259464,0.84762983,0.69120294,0.84256677,28,LAYING
0.27814928,-0.013966405,-0.11039109,-0.99529916,-0.98168657,-0.99230566,-0.99569627,-0.97991716,-0.99149191,-0.93877963,-0.56612108,-0.819337,0.84762983,0.69252579,0.84397082,28,LAYING
0.28045846,-0.015816981,-0.10677561,-0.99538208,-0.98242144,-0.99430313,-0.99543582,-0.97970431,-0.99309846,-0.93769867,-0.56533542,-0.819337,0.8491922,0.69252579,0.84851719,28,LAYING
0.28014189,-0.015807049,-0.10855601,-0.99392049,-0.9816985,-0.99270103,-0.99475827,-0.97963337,-0.99104527,-0.93769867,-0.56533542,-0.82272375,0.84328516,0.69079846,0.84724044,28,LAYING
0.2780988,-0.023674225,-0.10499778,-0.99221185,-0.94200967,-0.97006496,-0.99394087,-0.95448722,-0.9782864,-0.92717009,-0.57124741,-0.77344996,0.84328516,0.64487519,0.82427293,28,LAYING
0.14310538,0.020476682,-0.18175089,-0.79284293,-0.51224592,-0.58724361,-0.84366294,-0.47247792,-0.60203005,-0.80351307,-0.13431349,-0.62521284,0.40626881,0.56708729,0.40916145,28,LAYING
0.1624076,-0.059110183,-0.069479231,-0.93255027,-0.85355358,-0.91322116,-0.93325859,-0.84676146,-0.90184947,-0.90241124,-0.55745601,-0.77312792,0.77602567,0.56708729,0.8113324,28,LAYING
0.21535467,-0.019207179,-0.099668362,-0.95382483,-0.94539423,-0.95665657,-0.95627915,-0.94347735,-0.95454733,-0.92952774,-0.55745601,-0.78120441,0.77602567,0.66507761,0.83777269,28,LAYING
0.26677822,-0.016327384,-0.10877042,-0.96629565,-0.97322554,-0.97910925,-0.96753538,-0.97081245,-0.97697002,-0.91965534,-0.56400354,-0.81491318,0.82046004,0.68357936,0.83583921,28,LAYING
0.25542045,-0.020668871,-0.1021833,-0.96433942,-0.97238858,-0.97771265,-0.96416217,-0.96957297,-0.97644996,-0.91965534,-0.56400354,-0.81052813,0.81981432,0.6820428,0.83583921,28,LAYING
0.26403907,-0.017971554,-0.10681994,-0.95752094,-0.9626868,-0.97167438,-0.95743986,-0.95996831,-0.96845703,-0.90884736,-0.55377318,-0.81052813,0.81981432,0.6820428,0.82834527,28,LAYING
0.26873101,-0.017147409,-0.10559004,-0.9595936,-0.96423949,-0.9686727,-0.96027568,-0.96223466,-0.9664445,-0.90884736,-0.55377318,-0.80004583,0.8215783,0.68397111,0.82834527,28,LAYING
0.25967646,-0.019761589,-0.10286873,-0.96423021,-0.97093751,-0.97450596,-0.96452771,-0.96948468,-0.97216701,-0.91107412,-0.56175697,-0.80004583,0.8215783,0.68397111,0.84261505,28,LAYING
0.26675735,-0.019171643,-0.10614166,-0.96320529,-0.96940594,-0.97691528,-0.96346275,-0.96648597,-0.97513843,-0.91107412,-0.56175697,-0.81241494,0.81255494,0.68604748,0.84261505,28,LAYING
